sampleID	dnaSampleID	siteID	sequencerRunID	internalLabID	collectDate	processedDate	sampleTotalReadNumber	sampleFilteredReadNumber	ncbiProjectID	remarks
LEWI.20170711.AMC.EPIPELON.1	LEWI.20170711.AMC.EPIPELON.1-DNA1	LEWI	HVJHMBGX5	BMI_Tube294	2017-07-11T13:46:00Z	2018-06-14T00:00:00Z	5384110	2682839	PRJNA406976	paired ends may be out of order
LEWI.20170711.AMC.EPILITHON.3	LEWI.20170711.AMC.EPILITHON.3-DNA1	LEWI	HVKLYBGX5	BMI_Tube177	2017-07-11T13:46:00Z	2018-06-07T00:00:00Z	10556915	3512251	PRJNA406976	paired ends may be out of order
LEWI.20170711.AMC.EPILITHON.1	LEWI.20170711.AMC.EPILITHON.1-DNA1	LEWI	HVKLYBGX5	BMI_Tube175	2017-07-11T13:46:00Z	2018-06-07T00:00:00Z	11277729	3826155	PRJNA406976	paired ends may be out of order
LEWI.20180710.AMC.EPIPELON.4	LEWI.20180710.AMC.EPIPELON.4-DNA1	LEWI	HWTY2BGX7	BMI_AquaticPlate6WellF7	2018-07-10T13:28:00Z	2019-05-16T00:00:00Z	10320296	4096807	PRJNA406976	paired ends may be out of order
LEWI.20180710.AMC.EPILITHON.3	LEWI.20180710.AMC.EPILITHON.3-DNA1	LEWI	HWTY2BGX7	BMI_AquaticPlate6WellH2	2018-07-10T13:28:00Z	2019-05-16T00:00:00Z	8745624	3082802	PRJNA406976	paired ends may be out of order
LEWI.20180710.AMC.EPIPELON.3	LEWI.20180710.AMC.EPIPELON.3-DNA1	LEWI	HWTY2BGX7	BMI_AquaticPlate6WellG7	2018-07-10T13:28:00Z	2019-05-16T00:00:00Z	12280737	6374770	PRJNA406976	paired ends may be out of order
LEWI.20180710.AMC.EPILITHON.1	LEWI.20180710.AMC.EPILITHON.1-DNA1	LEWI	HWVWKBGX7	BMI_AquaticPlate6WellB3	2018-07-10T13:28:00Z	2019-03-17T00:00:00Z	4205	NA	PRJNA406976	paired ends may be out of order
LEWI.20180710.AMC.EPIPELON.2	LEWI.20180710.AMC.EPIPELON.2-DNA1	LEWI	HWTY2BGX7	BMI_AquaticPlate6WellH7	2018-07-10T13:28:00Z	2019-05-16T00:00:00Z	46811141	18297882	PRJNA406976	paired ends may be out of order
LEWI.20180710.AMC.EPIPELON.1	LEWI.20180710.AMC.EPIPELON.1-DNA1	LEWI	HWVWKBGX7	BMI_AquaticPlate6WellA8	2018-07-10T13:28:00Z	2019-03-17T00:00:00Z	718	NA	PRJNA406976	paired ends may be out of order
LEWI.20180710.AMC.EPILITHON.2	LEWI.20180710.AMC.EPILITHON.2-DNA1	LEWI	HWVWKBGX7	BMI_AquaticPlate6WellA3	2018-07-10T13:28:00Z	2019-03-01T00:00:00Z	9879073	3428556	PRJNA406976	paired ends may be out of order
LEWI.20180710.AMC.EPIPELON.5	LEWI.20180710.AMC.EPIPELON.5-DNA1	LEWI	H53VWBGXB	BMI_AquaticPlate6WellE7	2018-07-10T13:28:00Z	2019-03-19T00:00:00Z	8813361	3516429	PRJNA406976	paired ends may be out of order
POSE.20150722.AMC.EPIPELON.1	POSE.20150722.AMC.EPIPELON.1-DNA2	POSE	HL7HTBGX7	BMI_Tube1358	2015-07-22T16:00:00Z	2018-07-31T00:00:00Z	21929255	11377850	PRJNA406976	paired ends may be out of order
POSE.20150722.AMC.EPIPELON.2	POSE.20150722.AMC.EPIPELON.2-DNA2	POSE	HL7HTBGX7	BMI_Tube1337	2015-07-22T16:00:00Z	2018-07-31T00:00:00Z	6632488	2471927	PRJNA406976	paired ends may be out of order
POSE.20150722.AMC.EPILITHON.4	POSE.20150722.AMC.EPILITHON.4-DNA2	POSE	HFWLVBGX7	BMI_Tube1397	2015-07-22T16:00:00Z	2018-07-30T00:00:00Z	8964362	3210213	PRJNA406976	paired ends may be out of order
POSE.20150722.AMC.EPILITHON.1	POSE.20150722.AMC.EPILITHON.1-DNA2	POSE	HFWLVBGX7	BMI_Tube1398	2015-07-22T16:00:00Z	2018-07-30T00:00:00Z	6455400	3162221	PRJNA406976	paired ends may be out of order
POSE.20150722.AMC.EPILITHON.3	POSE.20150722.AMC.EPILITHON.3-DNA2	POSE	HFWLVBGX7	BMI_Tube1395	2015-07-22T16:00:00Z	2018-07-30T00:00:00Z	11894062	5737321	PRJNA406976	paired ends may be out of order
POSE.20150722.AMC.EPILITHON.5	POSE.20150722.AMC.EPILITHON.5-DNA2	POSE	HFWLVBGX7	BMI_Tube1396	2015-07-22T16:00:00Z	2018-07-30T00:00:00Z	1359921	628370	PRJNA406976	paired ends may be out of order
POSE.20150722.AMC.EPIPELON.3	POSE.20150722.AMC.EPIPELON.3-DNA2	POSE	HL7HTBGX7	BMI_Tube1359	2015-07-22T16:00:00Z	2018-07-31T00:00:00Z	14555524	7328088	PRJNA406976	paired ends may be out of order
POSE.20150722.AMC.EPILITHON.2	POSE.20150722.AMC.EPILITHON.2-DNA2	POSE	HFWLVBGX7	BMI_Tube1399	2015-07-22T16:00:00Z	2018-07-30T00:00:00Z	4744690	2918597	PRJNA406976	paired ends may be out of order
POSE.20160719.AMC.EPILITHON.3	POSE.20160719.AMC.EPILITHON.3-DNA1	POSE	HVJHMBGX5	BMI_Tube182	2016-07-19T16:00:00Z	2018-06-14T00:00:00Z	8701455	2888158	PRJNA406976	paired ends may be out of order
POSE.20160719.AMC.EPIPELON.1	POSE.20160719.AMC.EPIPELON.1-DNA1	POSE	HVJHMBGX5	BMI_Tube299	2016-07-19T16:00:00Z	2018-06-14T00:00:00Z	11357626	4293286	PRJNA406976	paired ends may be out of order
POSE.20160719.AMC.EPIPELON.3	POSE.20160719.AMC.EPIPELON.3-DNA1	POSE	HVJHMBGX5	BMI_Tube301	2016-07-19T16:00:00Z	2018-06-14T00:00:00Z	10575771	3972591	PRJNA406976	paired ends may be out of order
POSE.20160719.AMC.EPILITHON.4	POSE.20160719.AMC.EPILITHON.4-DNA1	POSE	HVJHMBGX5	BMI_Tube183	2016-07-19T16:00:00Z	2018-06-14T00:00:00Z	4780530	1603307	PRJNA406976	paired ends may be out of order
POSE.20160719.AMC.EPILITHON.1	POSE.20160719.AMC.EPILITHON.1-DNA1	POSE	HVJHMBGX5	BMI_Tube180	2016-07-19T16:00:00Z	2018-06-14T00:00:00Z	6843076	4271059	PRJNA406976	paired ends may be out of order
POSE.20160719.AMC.EPILITHON.2	POSE.20160719.AMC.EPILITHON.2-DNA1	POSE	HVJHMBGX5	BMI_Tube181	2016-07-19T16:00:00Z	2018-06-14T00:00:00Z	7300984	2447033	PRJNA406976	paired ends may be out of order
POSE.20160719.AMC.EPILITHON.5.ARC	POSE.20160719.AMC.EPILITHON.5.ARC-DNA1	POSE	HFWLVBGX7	BMI_Tube1463	2016-07-19T16:00:00Z	2018-07-30T00:00:00Z	14342972	6869357	PRJNA406976	paired ends may be out of order
POSE.20160719.AMC.EPIPELON.2	POSE.20160719.AMC.EPIPELON.2-DNA1	POSE	HVJHMBGX5	BMI_Tube300	2016-07-19T16:00:00Z	2018-06-14T00:00:00Z	9017896	3392998	PRJNA406976	paired ends may be out of order
POSE.20170718.AMC.EPILITHON.1.ARC	POSE.20170718.AMC.EPILITHON.1.ARC-DNA1	POSE	HFWLVBGX7	BMI_Tube1460	2017-07-18T12:47:00Z	2018-07-30T00:00:00Z	13478130	4700229	PRJNA406976	paired ends may be out of order
POSE.20170718.AMC.EPILITHON.5	POSE.20170718.AMC.EPILITHON.5-DNA1	POSE	HVJHMBGX5	BMI_Tube189	2017-07-18T12:47:00Z	2018-06-14T00:00:00Z	5542644	2659011	PRJNA406976	paired ends may be out of order
POSE.20170718.AMC.EPILITHON.3.ARC	POSE.20170718.AMC.EPILITHON.3.ARC-DNA1	POSE	HFWLVBGX7	BMI_Tube1461	2017-07-18T12:47:00Z	2018-07-30T00:00:00Z	8980417	2940710	PRJNA406976	paired ends may be out of order
POSE.20170718.AMC.EPIPELON.3	POSE.20170718.AMC.EPIPELON.3-DNA1	POSE	HVKNKBGX5	BMI_Tube344	2017-07-18T12:47:00Z	2018-06-20T00:00:00Z	8156988	2819171	PRJNA406976	paired ends may be out of order
POSE.20170718.AMC.EPILITHON.4	POSE.20170718.AMC.EPILITHON.4-DNA1	POSE	HVJHMBGX5	BMI_Tube188	2017-07-18T12:47:00Z	2018-06-14T00:00:00Z	7396654	3508766	PRJNA406976	paired ends may be out of order
POSE.20170718.AMC.EPILITHON.2	POSE.20170718.AMC.EPILITHON.2-DNA1	POSE	HVJHMBGX5	BMI_Tube186	2017-07-18T12:47:00Z	2018-06-14T00:00:00Z	5179106	2438101	PRJNA406976	paired ends may be out of order
POSE.20170718.AMC.EPIPELON.2	POSE.20170718.AMC.EPIPELON.2-DNA1	POSE	HVJHMBGX5	BMI_Tube343	2017-07-18T12:47:00Z	2018-06-14T00:00:00Z	11661996	9350753	PRJNA406976	paired ends may be out of order
POSE.20170718.AMC.EPIPELON.1	POSE.20170718.AMC.EPIPELON.1-DNA1	POSE	HVJHMBGX5	BMI_Tube342	2017-07-18T12:47:00Z	2018-06-14T00:00:00Z	10126454	4841052	PRJNA406976	paired ends may be out of order
POSE.20180717.AMC.EPILITHON.3	POSE.20180717.AMC.EPILITHON.3-DNA1	POSE	H53VWBGXB	BMI_AquaticPlate6WellE3	2018-07-17T14:09:00Z	2019-03-19T00:00:00Z	4601834	1512332	PRJNA406976	paired ends may be out of order
POSE.20180717.AMC.EPIPELON.1	POSE.20180717.AMC.EPIPELON.1-DNA1	POSE	H53VWBGXB	BMI_AquaticPlate6WellD8	2018-07-17T14:09:00Z	2019-03-19T00:00:00Z	12499546	4957680	PRJNA406976	paired ends may be out of order
POSE.20180717.AMC.EPILITHON.5	POSE.20180717.AMC.EPILITHON.5-DNA1	POSE	H53VWBGXB	BMI_AquaticPlate6WellC3	2018-07-17T14:09:00Z	2019-03-19T00:00:00Z	10367022	5087329	PRJNA406976	paired ends may be out of order
POSE.20180717.AMC.EPILITHON.2	POSE.20180717.AMC.EPILITHON.2-DNA1	POSE	HWTY2BGX7	BMI_AquaticPlate6WellF3	2018-07-17T14:09:00Z	2019-05-16T00:00:00Z	10653475	3720835	PRJNA406976	paired ends may be out of order
POSE.20180717.AMC.EPILITHON.4	POSE.20180717.AMC.EPILITHON.4-DNA1	POSE	H53VWBGXB	BMI_AquaticPlate6WellD3	2018-07-17T14:09:00Z	2019-03-19T00:00:00Z	9421999	4597685	PRJNA406976	paired ends may be out of order
POSE.20180717.AMC.EPIPELON.2	POSE.20180717.AMC.EPIPELON.2-DNA1	POSE	H53VWBGXB	BMI_AquaticPlate6WellC8	2018-07-17T14:09:00Z	2019-03-19T00:00:00Z	8978401	4661692	PRJNA406976	paired ends may be out of order
POSE.20180717.AMC.EPIPELON.3	POSE.20180717.AMC.EPIPELON.3-DNA1	POSE	H53VWBGXB	BMI_AquaticPlate6WellB8	2018-07-17T14:09:00Z	2019-03-19T00:00:00Z	8720321	4585129	PRJNA406976	paired ends may be out of order
POSE.20180717.AMC.EPILITHON.1	POSE.20180717.AMC.EPILITHON.1-DNA1	POSE	HWTY2BGX7	BMI_AquaticPlate6WellG3	2018-07-17T14:09:00Z	2019-05-16T00:00:00Z	8791273	2979551	PRJNA406976	paired ends may be out of order
CUPE.20150219.AMC.EPILITHON.4	CUPE.20150219.AMC.EPILITHON.4-DNA1	CUPE	HVKLYBGX5	BMI_Tube118	2015-02-19T16:00:00Z	2018-06-07T00:00:00Z	10050773	3180599	PRJNA406976	paired ends may be out of order
CUPE.20150219.AMC.EPILITHON.1	CUPE.20150219.AMC.EPILITHON.1-DNA1	CUPE	HVKLYBGX5	BMI_Tube115	2015-02-19T16:00:00Z	2018-06-07T00:00:00Z	3954684	1234574	PRJNA406976	paired ends may be out of order
CUPE.20150219.AMC.EPILITHON.5	CUPE.20150219.AMC.EPILITHON.5-DNA1	CUPE	HVKLYBGX5	BMI_Tube119	2015-02-19T16:00:00Z	2018-06-07T00:00:00Z	2077996	634104	PRJNA406976	paired ends may be out of order
CUPE.20150219.AMC.EPILITHON.2	CUPE.20150219.AMC.EPILITHON.2-DNA1	CUPE	HVKLYBGX5	BMI_Tube116	2015-02-19T16:00:00Z	2018-06-07T00:00:00Z	5194853	1600248	PRJNA406976	paired ends may be out of order
CUPE.20150219.AMC.EPILITHON.3	CUPE.20150219.AMC.EPILITHON.3-DNA1	CUPE	HVKLYBGX5	BMI_Tube117	2015-02-19T16:00:00Z	2018-06-07T00:00:00Z	714121	196029	PRJNA406976	paired ends may be out of order
CUPE.20170629.AMC.EPILITHON.7	CUPE.20170629.AMC.EPILITHON.7-DNA1	CUPE	HVFC3BGX5	BMI_Tube1034	2017-06-29T11:27:00Z	2018-07-24T00:00:00Z	3191970	1950269	PRJNA406976	paired ends may be out of order
CUPE.20170629.AMC.EPILITHON.1	CUPE.20170629.AMC.EPILITHON.1-DNA1	CUPE	HVFC3BGX5	BMI_Tube964	2017-06-29T11:27:00Z	2018-07-24T00:00:00Z	7040209	2331928	PRJNA406976	paired ends may be out of order
CUPE.20170629.AMC.EPILITHON.2	CUPE.20170629.AMC.EPILITHON.2-DNA1	CUPE	HVFC3BGX5	BMI_Tube965	2017-06-29T11:27:00Z	2018-07-24T00:00:00Z	4361982	1424544	PRJNA406976	paired ends may be out of order
CUPE.20170629.AMC.EPILITHON.4	CUPE.20170629.AMC.EPILITHON.4-DNA1	CUPE	HVFC3BGX5	BMI_Tube1031	2017-06-29T11:27:00Z	2018-07-24T00:00:00Z	9122230	4090648	PRJNA406976	paired ends may be out of order
CUPE.20170629.AMC.EPILITHON.3	CUPE.20170629.AMC.EPILITHON.3-DNA1	CUPE	HVFC3BGX5	BMI_Tube1030	2017-06-29T11:27:00Z	2018-07-24T00:00:00Z	5209725	1755258	PRJNA406976	paired ends may be out of order
CUPE.20170629.AMC.EPILITHON.8	CUPE.20170629.AMC.EPILITHON.8-DNA1	CUPE	HVFC3BGX5	BMI_Tube1035	2017-06-29T11:27:00Z	2018-07-24T00:00:00Z	5320219	2520429	PRJNA406976	paired ends may be out of order
CUPE.20170629.AMC.EPILITHON.5	CUPE.20170629.AMC.EPILITHON.5-DNA1	CUPE	HVFC3BGX5	BMI_Tube1032	2017-06-29T11:27:00Z	2018-07-24T00:00:00Z	10445224	6371304	PRJNA406976	paired ends may be out of order
CUPE.20170629.AMC.EPILITHON.6	CUPE.20170629.AMC.EPILITHON.6-DNA1	CUPE	HVFC3BGX5	BMI_Tube1033	2017-06-29T11:27:00Z	2018-07-24T00:00:00Z	1299332	603162	PRJNA406976	paired ends may be out of order
CUPE.20180625.AMC.EPILITHON.2	CUPE.20180625.AMC.EPILITHON.2-DNA1	CUPE	HWVCLBGX7	BMI_AquaticPlate3WellF4	2018-06-25T11:48:00Z	2018-12-04T00:00:00Z	12254668	4196643	PRJNA406976	paired ends may be out of order
CUPE.20180625.AMC.EPILITHON.1	CUPE.20180625.AMC.EPILITHON.1-DNA1	CUPE	HWVCLBGX7	BMI_AquaticPlate3WellE4	2018-06-25T11:48:00Z	2018-12-04T00:00:00Z	8583933	2872097	PRJNA406976	paired ends may be out of order
CUPE.20180625.AMC.EPILITHON.4	CUPE.20180625.AMC.EPILITHON.4-DNA1	CUPE	HWVCLBGX7	BMI_AquaticPlate3WellG4	2018-06-25T11:48:00Z	2018-12-04T00:00:00Z	10779801	3540485	PRJNA406976	paired ends may be out of order
CUPE.20180625.AMC.EPILITHON.3	CUPE.20180625.AMC.EPILITHON.3-DNA1	CUPE	HWVCLBGX7	BMI_AquaticPlate3WellC4	2018-06-25T11:48:00Z	2018-12-04T00:00:00Z	11795745	4015541	PRJNA406976	paired ends may be out of order
CUPE.20180625.AMC.EPILITHON.7	CUPE.20180625.AMC.EPILITHON.7-DNA1	CUPE	HWVCLBGX7	BMI_AquaticPlate3WellD4	2018-06-25T11:48:00Z	2018-12-04T00:00:00Z	10080015	4606013	PRJNA406976	paired ends may be out of order
CUPE.20180625.AMC.EPILITHON.5	CUPE.20180625.AMC.EPILITHON.5-DNA1	CUPE	HWVCLBGX7	BMI_AquaticPlate3WellB4	2018-06-25T11:48:00Z	2018-12-04T00:00:00Z	10638467	3403134	PRJNA406976	paired ends may be out of order
CUPE.20180625.AMC.EPILITHON.6	CUPE.20180625.AMC.EPILITHON.6-DNA1	CUPE	HWVCLBGX7	BMI_AquaticPlate3WellA4	2018-06-25T11:48:00Z	2018-12-04T00:00:00Z	8202839	5002879	PRJNA406976	paired ends may be out of order
CUPE.20180625.AMC.EPILITHON.8	CUPE.20180625.AMC.EPILITHON.8-DNA1	CUPE	HWVCLBGX7	BMI_AquaticPlate3WellH3	2018-06-25T11:48:00Z	2018-12-04T00:00:00Z	7606099	2490005	PRJNA406976	paired ends may be out of order
GUIL.20170620.AMC.EPILITHON.3	GUIL.20170620.AMC.EPILITHON.3-DNA1	GUIL	HVFC3BGX5	BMI_Tube1039	2017-06-20T11:45:00Z	2018-07-24T00:00:00Z	10086647	3282683	PRJNA406976	paired ends may be out of order
GUIL.20170620.AMC.EPILITHON.1	GUIL.20170620.AMC.EPILITHON.1-DNA1	GUIL	HVFC3BGX5	BMI_Tube1037	2017-06-20T11:45:00Z	2018-07-24T00:00:00Z	8913668	3995658	PRJNA406976	paired ends may be out of order
GUIL.20170620.AMC.EPILITHON.7	GUIL.20170620.AMC.EPILITHON.7-DNA1	GUIL	HVFC3BGX5	BMI_Tube1043	2017-06-20T11:45:00Z	2018-07-24T00:00:00Z	8595212	2790384	PRJNA406976	paired ends may be out of order
GUIL.20170620.AMC.EPILITHON.4	GUIL.20170620.AMC.EPILITHON.4-DNA1	GUIL	HVFC3BGX5	BMI_Tube1040	2017-06-20T11:45:00Z	2018-07-24T00:00:00Z	2081050	763576	PRJNA406976	paired ends may be out of order
GUIL.20170620.AMC.EPILITHON.5	GUIL.20170620.AMC.EPILITHON.5-DNA1	GUIL	HVFC3BGX5	BMI_Tube1041	2017-06-20T11:45:00Z	2018-07-24T00:00:00Z	9211242	2977558	PRJNA406976	paired ends may be out of order
GUIL.20170620.AMC.EPILITHON.6	GUIL.20170620.AMC.EPILITHON.6-DNA1	GUIL	HVFC3BGX5	BMI_Tube1042	2017-06-20T11:45:00Z	2018-07-24T00:00:00Z	7982752	2582146	PRJNA406976	paired ends may be out of order
GUIL.20170620.AMC.EPILITHON.8	GUIL.20170620.AMC.EPILITHON.8-DNA1	GUIL	HVFC3BGX5	BMI_Tube1044	2017-06-20T11:45:00Z	2018-07-24T00:00:00Z	10755685	3484248	PRJNA406976	paired ends may be out of order
GUIL.20180705.AMC.EPILITHON.8	GUIL.20180705.AMC.EPILITHON.8-DNA1	GUIL	HWVCLBGX7	BMI_AquaticPlate3WellH4	2018-07-05T12:02:00Z	2018-12-04T00:00:00Z	8744366	4063448	PRJNA406976	paired ends may be out of order
GUIL.20180705.AMC.EPILITHON.4	GUIL.20180705.AMC.EPILITHON.4-DNA1	GUIL	HWVCLBGX7	BMI_AquaticPlate3WellD5	2018-07-05T12:02:00Z	2018-12-04T00:00:00Z	8357078	3719856	PRJNA406976	paired ends may be out of order
GUIL.20180705.AMC.EPILITHON.7	GUIL.20180705.AMC.EPILITHON.7-DNA1	GUIL	HWVCLBGX7	BMI_AquaticPlate3WellA5	2018-07-05T12:02:00Z	2018-12-04T00:00:00Z	8999824	2818730	PRJNA406976	paired ends may be out of order
GUIL.20180705.AMC.EPILITHON.2	GUIL.20180705.AMC.EPILITHON.2-DNA1	GUIL	HWVCLBGX7	BMI_AquaticPlate3WellF5	2018-07-05T12:02:00Z	2018-12-04T00:00:00Z	9795933	3136460	PRJNA406976	paired ends may be out of order
GUIL.20180705.AMC.EPILITHON.3	GUIL.20180705.AMC.EPILITHON.3-DNA1	GUIL	HWVCLBGX7	BMI_AquaticPlate3WellE5	2018-07-05T12:02:00Z	2018-12-04T00:00:00Z	9387027	2990321	PRJNA406976	paired ends may be out of order
GUIL.20180705.AMC.EPILITHON.1	GUIL.20180705.AMC.EPILITHON.1-DNA1	GUIL	HWVCLBGX7	BMI_AquaticPlate3WellG5	2018-07-05T12:02:00Z	2018-12-04T00:00:00Z	10552093	4648929	PRJNA406976	paired ends may be out of order
GUIL.20180705.AMC.EPILITHON.6	GUIL.20180705.AMC.EPILITHON.6-DNA1	GUIL	HWVCLBGX7	BMI_AquaticPlate3WellB5	2018-07-05T12:02:00Z	2018-12-04T00:00:00Z	10089276	4470590	PRJNA406976	paired ends may be out of order
KING.20160623.AMC.EPILITHON.8	KING.20160623.AMC.EPILITHON.8-DNA1	KING	HVKNKBGX5	BMI_Tube443	2016-06-23T17:00:00Z	2018-06-20T00:00:00Z	13406946	4163252	PRJNA406976	paired ends may be out of order
KING.20160623.AMC.EPILITHON.5	KING.20160623.AMC.EPILITHON.5-DNA1	KING	HVKNKBGX5	BMI_Tube440	2016-06-23T17:00:00Z	2018-06-20T00:00:00Z	16943125	7735214	PRJNA406976	paired ends may be out of order
KING.20160623.AMC.EPILITHON.4	KING.20160623.AMC.EPILITHON.4-DNA1	KING	HVKNKBGX5	BMI_Tube439	2016-06-23T17:00:00Z	2018-06-20T00:00:00Z	20887431	6266056	PRJNA406976	paired ends may be out of order
KING.20160623.AMC.EPILITHON.7	KING.20160623.AMC.EPILITHON.7-DNA1	KING	HVKNKBGX5	BMI_Tube442	2016-06-23T17:00:00Z	2018-06-20T00:00:00Z	15556258	4750605	PRJNA406976	paired ends may be out of order
KING.20160623.AMC.EPILITHON.6	KING.20160623.AMC.EPILITHON.6-DNA1	KING	HVKNKBGX5	BMI_Tube441	2016-06-23T17:00:00Z	2018-06-20T00:00:00Z	6980913	4032176	PRJNA406976	paired ends may be out of order
KING.20160623.AMC.EPILITHON.2	KING.20160623.AMC.EPILITHON.2-DNA1	KING	HVKNKBGX5	BMI_Tube413	2016-06-23T17:00:00Z	2018-06-20T00:00:00Z	3973004	1215721	PRJNA406976	paired ends may be out of order
KING.20160623.AMC.EPILITHON.1	KING.20160623.AMC.EPILITHON.1-DNA1	KING	HVKNKBGX5	BMI_Tube412	2016-06-23T17:00:00Z	2018-06-20T00:00:00Z	8406590	2693459	PRJNA406976	paired ends may be out of order
KING.20160623.AMC.EPILITHON.3	KING.20160623.AMC.EPILITHON.3-DNA1	KING	HVKNKBGX5	BMI_Tube438	2016-06-23T17:00:00Z	2018-06-20T00:00:00Z	12916706	3919977	PRJNA406976	paired ends may be out of order
KING.20170713.AMC.EPILITHON.4	KING.20170713.AMC.EPILITHON.4-DNA1	KING	HVKNKBGX5	BMI_Tube447	2017-07-13T13:34:00Z	2018-06-20T00:00:00Z	4037210	1211193	PRJNA406976	paired ends may be out of order
KING.20170713.AMC.EPILITHON.6	KING.20170713.AMC.EPILITHON.6-DNA1	KING	HVKNKBGX5	BMI_Tube449	2017-07-13T13:34:00Z	2018-06-20T00:00:00Z	5388944	2425940	PRJNA406976	paired ends may be out of order
KING.20170713.AMC.EPILITHON.9	KING.20170713.AMC.EPILITHON.9-DNA1	KING	HVKNKBGX5	BMI_Tube452	2017-07-13T13:34:00Z	2018-06-20T00:00:00Z	9599828	4199357	PRJNA406976	paired ends may be out of order
KING.20170713.AMC.EPILITHON.5	KING.20170713.AMC.EPILITHON.5-DNA1	KING	HVKNKBGX5	BMI_Tube448	2017-07-13T13:34:00Z	2018-06-20T00:00:00Z	4449501	1351746	PRJNA406976	paired ends may be out of order
KING.20170713.AMC.EPILITHON.2	KING.20170713.AMC.EPILITHON.2-DNA1	KING	HVKNKBGX5	BMI_Tube445	2017-07-13T13:34:00Z	2018-06-20T00:00:00Z	9574855	4469426	PRJNA406976	paired ends may be out of order
KING.20170713.AMC.EPILITHON.8	KING.20170713.AMC.EPILITHON.8-DNA1	KING	HVKNKBGX5	BMI_Tube451	2017-07-13T13:34:00Z	2018-06-20T00:00:00Z	4319419	1313934	PRJNA406976	paired ends may be out of order
KING.20170713.AMC.EPILITHON.7	KING.20170713.AMC.EPILITHON.7-DNA1	KING	HVKNKBGX5	BMI_Tube450	2017-07-13T13:34:00Z	2018-06-20T00:00:00Z	11667742	5148751	PRJNA406976	paired ends may be out of order
KING.20170713.AMC.EPILITHON.3	KING.20170713.AMC.EPILITHON.3-DNA1	KING	HVKNKBGX5	BMI_Tube446	2017-07-13T13:34:00Z	2018-06-20T00:00:00Z	6259763	1729336	PRJNA406976	paired ends may be out of order
MCDI.20170719.AMC.EPILITHON.4	MCDI.20170719.AMC.EPILITHON.4-DNA1	MCDI	HVKNKBGX5	BMI_Tube504	2017-07-19T13:57:00Z	2018-06-20T00:00:00Z	8752577	2661134	PRJNA406976	paired ends may be out of order
MCDI.20170719.AMC.EPILITHON.2	MCDI.20170719.AMC.EPILITHON.2-DNA1	MCDI	HVKNKBGX5	BMI_Tube502	2017-07-19T13:57:00Z	2018-06-20T00:00:00Z	20404457	12107865	PRJNA406976	paired ends may be out of order
MCDI.20170719.AMC.EPILITHON.6	MCDI.20170719.AMC.EPILITHON.6-DNA1	MCDI	HVG3TBGX5	BMI_Tube506	2017-07-19T13:57:00Z	2018-06-27T00:00:00Z	5480064	1850019	PRJNA406976	paired ends may be out of order
MCDI.20170719.AMC.EPILITHON.3.ARC	MCDI.20170719.AMC.EPILITHON.3.ARC-DNA1	MCDI	HFWLVBGX7	BMI_Tube1462	2017-07-19T13:57:00Z	2018-07-30T00:00:00Z	9791136	3188975	PRJNA406976	paired ends may be out of order
MCDI.20170719.AMC.EPILITHON.5	MCDI.20170719.AMC.EPILITHON.5-DNA1	MCDI	HVG3TBGX5	BMI_Tube505	2017-07-19T13:57:00Z	2018-06-27T00:00:00Z	1535138	499965	PRJNA406976	paired ends may be out of order
MCDI.20180716.AMC.EPILITHON.1	MCDI.20180716.AMC.EPILITHON.1-DNA1	MCDI	HWVCLBGX7	BMI_AquaticPlate3WellC3	2018-07-16T13:44:00Z	2018-12-04T00:00:00Z	8805600	4210855	PRJNA406976	paired ends may be out of order
MCDI.20180716.AMC.EPILITHON.3	MCDI.20180716.AMC.EPILITHON.3-DNA1	MCDI	HFWM2BGX7	BMI_AquaticPlate3WellA3	2018-07-16T13:44:00Z	2018-10-01T00:00:00Z	34440538	30332625	PRJNA406976	paired ends may be out of order
MCDI.20180716.AMC.EPILITHON.2	MCDI.20180716.AMC.EPILITHON.2-DNA1	MCDI	HWVCLBGX7	BMI_AquaticPlate3WellB3	2018-07-16T13:44:00Z	2018-12-04T00:00:00Z	8902069	4324223	PRJNA406976	paired ends may be out of order
LECO.20160713.AMC.EPIPSAMMON.2	LECO.20160713.AMC.EPIPSAMMON.2-DNA1	LECO	HL7HTBGX7	BMI_Tube1332	2016-07-13T17:00:00Z	2018-07-31T00:00:00Z	2408569	1199427	PRJNA406976	paired ends may be out of order
LECO.20160713.AMC.EPILITHON.4	LECO.20160713.AMC.EPILITHON.4-DNA1	LECO	HL7HTBGX7	BMI_Tube1247	NA	NA	NA	NA	NA	NA
LECO.20160713.AMC.EPILITHON.4	LECO.20160713.AMC.EPILITHON.4-DNA1	LECO	HFWM2BGX7	BMI_Tube1247	2016-07-13T17:00:00Z	2018-09-26T00:00:00Z	19706955	6498622	PRJNA406976	paired ends may be out of order
LECO.20160713.AMC.EPIPSAMMON.3	LECO.20160713.AMC.EPIPSAMMON.3-DNA1	LECO	HL7HTBGX7	BMI_Tube1333	2016-07-13T17:00:00Z	2018-07-31T00:00:00Z	7138949	2612202	PRJNA406976	paired ends may be out of order
LECO.20160713.AMC.EPILITHON.2	LECO.20160713.AMC.EPILITHON.2-DNA1	LECO	HL7HTBGX7	BMI_Tube1245	2016-07-13T17:00:00Z	2018-07-31T00:00:00Z	15772473	5017937	PRJNA406976	paired ends may be out of order
